Botswana,,,,,,
Variant,RMSE,PSNR,SSIM,UIQI,ERGAS,SAM
"32x, 4 bands",0.023157592174585725,32.68238164231873,0.9333668883335714,0.9931565177412628,2.585558379605986,2.6096788915218836
"8x, 1 band",0.026916253002903897,31.38189463946233,0.9236224108933003,0.9918975727003154,2.7726318540163475,2.595008712401754
"8x, 3 bands",0.021520432165329176,33.3203409116087,0.940715979649891,0.9928759659909853,2.603901259170417,2.294573663692046
"8x, 8 bands",0.013245673734474897,37.49452184663242,0.969690519697689,0.9963564127496166,1.942548767998838,1.4681724274261012
"8x, 16 bands",0.014163092277447546,36.93361138165636,0.9679332196595777,0.9969527731695695,1.861394223879303,1.4584855116357307
Delta PSF,,,,,,
"4x, 4 bands",0.014507381509389058,36.714424107280905,0.9626515132970865,0.9956748346038494,2.10244862951666,1.544903946500788
"8x, 4 bands",0.016758072454358258,35.47961165411654,0.9580521990332367,0.9952547960162752,2.230020728246589,1.7538984503147752
"16x, 4 bands",0.01809348957052122,34.81896933711134,0.951612045266886,0.9950237534329248,2.252357002992637,1.9566442915335527
"32x, 4 bands",0.023570242778349956,32.531949804106084,0.9292833314340969,0.9927485409239489,2.6904238166641816,2.6595241179807556
"8x, 1 band",0.02729824535206417,31.260216514129326,0.9220458432200354,0.9915780105553248,2.8133625621555045,2.6286382159973694
"8x, 3 bands",0.021026871332675112,33.51764141381758,0.939653504845302,0.9925887846106692,2.6116657036440274,2.2831676746649476
"8x, 8 bands",0.012748644863527668,37.81847615373687,0.969415120648768,0.9961510669354758,1.9664107700979678,1.4319614324893382
"8x, 16 bands",0.013258261669745176,37.495100633286086,0.9677113178735708,0.9970130229822523,1.8075786846844184,1.4366440607739108
